Name,Price,Cuisines,Link,Ranking,Reviews,Rating,Hotel,Tourism,University,Cafe,Pub,Luas,Museum,Restaurant,Company,Company KNN
Kavanaghs,,"['Irish', 'Bar', 'Contemporary', 'Pub']",/Restaurant_Review-g186605-d19091491-Reviews-Kavanaghs-Dublin_County_Dublin.html,1487,2,5.0,1.6093885243653863,1.4588720568236233,1.7170583184290342,2.358104509589416,1.5825101260401668,0.4436974545404856,2.118537137441131,1.7174503413964255,1.7100841634959258,3.7376370649439807
The Terrace,Average,"['Irish', 'Mediterranean']",/Restaurant_Review-g186605-d1379459-Reviews-The_Terrace-Dublin_County_Dublin.html,1490,39,3.5,2.404269441887315,1.9870843532597628,2.2178669946375025,3.0029739060893785,2.190405456293592,0.660732895814727,3.177805706161696,2.3783861666262376,4.086811305981789,5.410361813160229
The House Of Peroni,,,/Restaurant_Review-g186605-d12542816-Reviews-The_House_Of_Peroni-Dublin_County_Dublin.html,1491,3,4.5,3.768324349733587,3.496262343077304,2.8617638640483904,3.8595914626341052,3.951319646647264,0.8353904692719866,3.4334912227494185,3.8501354577513576,2.78975594468615,3.556946389272198
Subway,Cheap,"['Fast food', 'Vegetarian Friendly']",/Restaurant_Review-g186605-d5863999-Reviews-Subway-Dublin_County_Dublin.html,1492,28,3.5,0.7948809175219286,0.37729449745438537,0.5723527728096781,1.116490298417846,0.6937935834414092,0.577571686513908,0.6940035450238187,0.9312069805282479,1.0724256618533772,2.292463506428602
ChillOut Break Cafe,,"['Polish', 'European']",/Restaurant_Review-g186605-d6503239-Reviews-ChillOut_Break_Cafe-Dublin_County_Dublin.html,1494,5,4.5,2.9341900535686007,3.395650477089468,1.8601465116314537,3.147347651574445,2.226747024950047,2.278854273320181,2.9951731943133226,2.600745617121769,2.4057116198332515,2.176914370554215
South William,Average,"['Bar', 'Contemporary']",/Restaurant_Review-g186605-d7999789-Reviews-South_William-Dublin_County_Dublin.html,1495,45,3.5,3.1991503594092436,3.269885644604673,3.5056607334592784,4.052089789947527,3.455752801331972,1.0876349940846322,3.323911715640395,3.6646311647965217,3.0216317634652587,3.7376370649439807
Gursha,Average,"['African', 'Ethiopian']",/Restaurant_Review-g186605-d19185926-Reviews-Gursha-Dublin_County_Dublin.html,1500,3,4.5,1.7173353156337963,1.5343309563145004,1.9316906082326635,2.175231098641665,1.5428647784149434,0.5106578935641259,2.082010635071456,1.5700297112336423,1.3115475999693331,3.7376370649439807
Scoop Ranelagh,,['Fast food'],/Restaurant_Review-g186605-d17600693-Reviews-Scoop_Ranelagh-Dublin_County_Dublin.html,1501,2,5.0,0.677120781592754,0.27668263146654926,0.28617638640483906,0.683369061962647,0.4955668453152923,0.5716579832390215,0.4017915260664213,0.6240806676891161,0.9275032751164344,2.26482319257162
Amir's Delight,Average,"['Cafe', 'Turkish', 'Middle Eastern']",/Restaurant_Review-g186605-d7746356-Reviews-Amir_s_Delight-Dublin_County_Dublin.html,1504,12,3.5,3.5328040778752383,3.496262343077304,2.2178669946375025,3.8788412953654476,3.135286241361416,3.1602979073402513,3.3604382180100694,3.448414240557773,2.572372364580736,3.556946389272198
Sam's Bar,Average,"['Bar', 'Pub']",/Restaurant_Review-g186605-d5283423-Reviews-Sam_s_Bar-Dublin_County_Dublin.html,1508,21,3.5,2.885123330264778,3.0435089461320417,3.291028443655649,3.5227193898356175,2.781781891703174,1.7091407049901357,3.6526502369674665,3.0307224550965537,3.5071217590340176,4.70809196841936
Cocu,Average,"['Irish', 'Cafe', 'Diner']",/Restaurant_Review-g186605-d12184306-Reviews-Cocu-Dublin_County_Dublin.html,1509,10,3.5,2.2570692719758467,1.8613195207749678,1.8601465116314537,2.5506028369028377,1.7807368641662837,3.349915781780666,1.972431127962432,2.067574338033036,3.4998756396971706,4.70809196841936
Cafe Cairo,,"['International', 'Mediterranean', 'European']",/Restaurant_Review-g186605-d3972071-Reviews-Cafe_Cairo-Dublin_County_Dublin.html,1510,7,4.0,2.875309985604013,3.118967845622919,3.5056607334592784,3.0703483206490763,2.4183662051386263,1.1712992243988345,3.2873852132707198,2.3157323988070546,4.123041902666025,4.775867576613491
Al Pacino's Italian Bistro & Wine Bar,Average,"['Italian', 'Pizza', 'European']",/Restaurant_Review-g186605-d7734035-Reviews-Al_Pacino_s_Italian_Bistro_Wine_Bar-Dublin_County_Dublin.html,1512,28,3.5,3.9547778982881137,3.6471801420590584,2.9333079606496,3.7633422989773946,3.789434477177602,1.1472314321166663,3.616123734597792,3.7027148275885744,2.7462792286650677,3.556946389272198
Benny's Chicken,,['Fast food'],/Restaurant_Review-g186605-d3461291-Reviews-Benny_s_Chicken-Dublin_County_Dublin.html,1513,7,4.5,2.404269441887315,1.9619313867628039,1.1447055456193562,1.9249832731342171,1.6254592526341587,1.1712992243988345,2.520328663507552,1.6621676050853817,1.2680708839482502,3.556946389272198
Pillar Bar Dublin,Average,"['Bar', 'Pub']",/Restaurant_Review-g186605-d8042308-Reviews-Pillar_Bar_Dublin-Dublin_County_Dublin.html,1521,29,3.5,3.5818708011790608,3.3453445440955503,2.718675670845971,3.4072203934475644,3.049387988173432,3.349915781780666,3.396964720379744,3.057749570626397,3.231769224233826,4.309885538520337
Costa Coffee,,"['Irish', 'International']",/Restaurant_Review-g186605-d15685840-Reviews-Costa_Coffee-Dublin_County_Dublin.html,1523,2,5.0,3.9547778982881137,3.395650477089468,2.7902197674471805,3.821091797171421,3.6870173291457746,1.2453218519630729,3.1412792037920214,3.7248279221129916,2.659325796622902,3.556946389272198
Plaza Bar & Grill,Average,,/Restaurant_Review-g186605-d3620062-Reviews-Plaza_Bar_Grill-Dublin_County_Dublin.html,1524,8,4.0,3.1991503594092436,2.389531817211107,1.8601465116314537,2.2714802622983763,1.9690522653860947,3.349915781780666,2.4472756587682025,2.086001916803384,2.166589681717296,2.1403419318582046
Green & Bean Cafe and Bar,Average,"['Irish', 'Cafe', 'Contemporary']",/Restaurant_Review-g186605-d12291291-Reviews-Green_Bean_Cafe_and_Bar-Dublin_County_Dublin.html,1527,29,3.5,3.1500836361054207,3.5717212425681812,4.006469409667747,3.821091797171421,3.2938676318623097,2.5378149861974744,3.8718092511855144,3.4029595462575815,3.224523104896979,3.7376370649439807
O'Rourke's,,,/Restaurant_Review-g186605-d15814157-Reviews-O_Rourke_s-Dublin_County_Dublin.html,1529,2,5.0,3.4641106652498865,3.295038611101632,1.8601465116314537,3.2243469824998137,2.405151089263552,3.349915781780666,2.958646691943648,2.680598458459943,2.825986541370386,2.1403419318582046
Caboose Restaurant,,['Irish'],/Restaurant_Review-g186605-d10205490-Reviews-Caboose_Restaurant-Dublin_County_Dublin.html,1530,3,5.0,1.0009611553979842,1.4337190903266643,0.7869850626133074,1.6458606985297557,1.0671206069122627,0.7494218751187173,1.7167456113747093,1.068799568680179,0.7318580530215615,1.7698098207673258
Insomnia Cafe,Cheap,['Cafe'],/Restaurant_Review-g186605-d8586742-Reviews-Insomnia_Cafe-Dublin_County_Dublin.html,1532,6,4.0,0.5397339563420502,0.42760043044830337,0.3577204830060488,0.8469926401790555,0.45922527665883756,0.6659872329583829,0.7305300473934934,0.4226058064666455,0.3333214894949686,1.7698098207673258
Peacock Green,Cheap,['Cafe'],/Restaurant_Review-g186605-d9452660-Reviews-Peacock_Green-Dublin_County_Dublin.html,1535,13,3.5,2.1785625146897303,1.6600957887992955,1.8601465116314537,2.5121031714401534,1.727876400665986,3.349915781780666,1.9359046255927572,2.007377580716566,3.543352355718253,4.70809196841936
President's Bar,Average,"['Bar', 'Pub']",/Restaurant_Review-g186605-d3696138-Reviews-President_s_Bar-Dublin_County_Dublin.html,1536,15,3.5,2.463149509851902,2.5404496161928614,3.00485205725081,2.897099826066997,2.064861855480385,0.6261524825758255,3.1412792037920214,2.083544906300671,3.9491350385816935,5.192846058932988
Bistro67,Average,['Cafe'],/Restaurant_Review-g186605-d15244840-Reviews-Bistro67-Dublin_County_Dublin.html,1539,2,5.0,1.6486419030084445,1.081577559369238,1.4308819320241952,2.0789819349849545,1.4404476303831164,1.7267607122580753,1.4610600947869867,1.669538636593521,2.78975594468615,2.3714179635189905
Gino's,Cheap,['Italian'],/Restaurant_Review-g186605-d7686450-Reviews-Gino_s-Dublin_County_Dublin.html,1541,7,4.0,0.48085388837746296,0.40244746395134434,0.28617638640483906,0.7603683928880157,0.39645347625223387,0.7204119960818637,0.7305300473934934,0.3452099756311843,0.2318758187791086,1.7698098207673258
Budapest Restaurant,,"['European', 'Hungarian']",/Restaurant_Review-g186605-d5773726-Reviews-Budapest_Restaurant-Dublin_County_Dublin.html,1547,5,4.5,2.315949339940434,2.087696219247599,1.3593378354229855,2.3099799277610606,1.8963691280731851,1.0534326357800838,2.264643146919829,1.9594658759136616,1.3912549126746516,3.556946389272198
Bobos,,['Cafe'],/Restaurant_Review-g186605-d12459272-Reviews-Bobos-Dublin_County_Dublin.html,1548,5,4.0,2.6397897137456643,1.9870843532597628,2.647131574244761,2.829725411507299,2.1540638876371374,0.8291870746981848,2.5568551658772267,2.385757198134377,2.724540870654526,4.70809196841936
Amores,,,/Restaurant_Review-g186605-d10492592-Reviews-Amores-Dublin_County_Dublin.html,1549,3,4.5,2.1491224807074367,1.6852487552962545,1.0731614490181465,1.8383590258431772,1.304992692663603,0.9940402913295746,1.8263251184837332,1.3943534602896588,1.0941640198639186,3.556946389272198
Victoria Arduino,,['Cafe'],/Restaurant_Review-g186605-d11702322-Reviews-Victoria_Arduino-Dublin_County_Dublin.html,1553,2,5.0,1.7958420729199127,1.157036458860115,1.216249642220566,1.8576088585745194,1.3016889136948344,0.6921313598720384,1.4610600947869867,1.4557787228574852,3.188292508212743,4.47928335330697
Club M,Average,,/Restaurant_Review-g186605-d945316-Reviews-Club_M-Dublin_County_Dublin.html,1554,29,3.5,3.9547778982881137,3.622027175562099,3.5056607334592784,3.744092466246052,3.8621176144905114,1.2137376020944444,3.470017725119093,3.76782560591047,2.775263706012456,3.556946389272198
Reflections- Cafe Brasserie,Average,['French'],/Restaurant_Review-g186605-d5603665-Reviews-Reflections_Cafe_Brasserie-Dublin_County_Dublin.html,1555,9,4.0,1.727148660294561,2.037390286253681,1.2877937388217757,1.7517347785521376,1.186056649787933,0.689283082670919,1.7897986161140587,1.2825594824162148,4.137534141339719,4.475667298695502
The Karma Stone,Cheap,"['Bar', 'European', 'Pub']",/Restaurant_Review-g186605-d7727931-Reviews-The_Karma_Stone-Dublin_County_Dublin.html,1556,19,3.5,2.728109815692545,2.213461051732394,2.8617638640483904,2.906724742432668,2.3126452781380307,0.9331241731979572,2.7760141800952747,2.4828091129915424,2.7100486319808317,4.70809196841936
BG Cafe & Deli,Cheap,['Cafe'],/Restaurant_Review-g186605-d10139439-Reviews-BG_Cafe_Deli-Dublin_County_Dublin.html,1557,7,3.5,2.227629237993553,2.389531817211107,1.8601465116314537,2.3388546768580736,1.6353705895404647,0.516165759904571,2.3376961516591788,1.6793666786043733,4.130288022002872,4.475667298695502
Expresso Bar,,,/Restaurant_Review-g186605-d696219-Reviews-Expresso_Bar-Dublin_County_Dublin.html,1558,10,4.0,1.6290152136869154,1.056424592872279,1.0731614490181465,1.6169859494327423,1.1728415339128584,0.2843731563481041,1.2784275829386134,1.2887020086729974,3.014385644128412,3.3415086388875594
Eatokyo Asian Restaurant And Sushi Bar,,,/Restaurant_Review-g186605-d19796242-Reviews-Eatokyo_Asian_Restaurant_And_Sushi_Bar-Dublin_County_Dublin.html,1559,2,4.5,3.38560390796377,2.6913674151746156,2.074778801435083,3.4553449752759198,2.818123460359629,1.8010299902046594,2.9221201895739735,2.972982708282797,2.318758187791086,3.556946389272198
Biscotti Caffe,,,/Restaurant_Review-g186605-d7805333-Reviews-Biscotti_Caffe-Dublin_County_Dublin.html,1564,3,5.0,1.3051748398816851,1.1821894253570742,0.5723527728096781,1.2993637093655965,1.090247059693643,0.646701888374646,1.314954085308288,1.0147453376204918,0.3912904441897458,1.6895028538020893
Rhubarb Cafe Deli,Cheap,"['Irish', 'Cafe', 'Deli']",/Restaurant_Review-g186605-d1574255-Reviews-Rhubarb_Cafe_Deli-Dublin_County_Dublin.html,1567,34,3.5,2.315949339940434,1.8110135877810496,2.0032347048338734,2.83935032787297,1.9723560443548633,0.5137907640767893,2.629908170616576,2.135142126857645,3.9491350385816935,5.174074006512512
Chuan Chinese Restaurant,,,/Restaurant_Review-g186605-d10146539-Reviews-Chuan_Chinese_Restaurant-Dublin_County_Dublin.html,1570,3,4.5,2.708483126371016,2.439837750205025,1.5739701252266147,3.01259882245505,2.292822604325419,1.278593809839949,2.5568551658772267,2.4484109659535593,1.8839910275802574,3.556946389272198
Lockside Bar/Social,,['European'],/Restaurant_Review-g186605-d19030576-Reviews-Lockside_Bar_Social-Dublin_County_Dublin.html,1571,2,4.5,1.5014417330969763,0.8803538273935658,1.4308819320241952,1.809484276746164,1.3644607141014382,1.7818700966918437,1.3514805876779628,1.5405455852010856,2.3767271424858634,2.3043684925763053
Sprout & Co,,['Healthy'],/Restaurant_Review-g186605-d17568772-Reviews-Sprout_Co-Dublin_County_Dublin.html,1573,2,4.5,2.1196824467251427,1.9116254537688857,1.5739701252266147,2.3869792586864294,1.5263458835711003,0.3837246027240168,2.3742226540288534,1.7223643624018516,3.731751458476279,4.6563579743672845
Turkish Kebab House,Cheap,,/Restaurant_Review-g186605-d15702671-Reviews-Turkish_Kebab_House-Dublin_County_Dublin.html,1574,5,4.0,2.875309985604013,1.9367784202658447,1.5739701252266147,2.001982604059586,1.6221554736653903,2.0059375938806387,2.19159014218048,1.7801041092156085,1.9926828176329645,2.1403419318582046
Tokyo Kitchen,,,/Restaurant_Review-g186605-d15702670-Reviews-Tokyo_Kitchen-Dublin_County_Dublin.html,1577,2,4.5,2.139309136046672,2.263766984726312,1.216249642220566,2.011607520425257,1.6948386109782998,1.231586684478186,1.972431127962432,1.6916517311179384,1.3115475999693331,3.556946389272198
Iskender Turkish Kebab,,['Turkish'],/Restaurant_Review-g186605-d10816320-Reviews-Iskender_Turkish_Kebab-Dublin_County_Dublin.html,1579,10,3.5,3.5916841458398254,3.496262343077304,2.146322898036293,3.744092466246052,2.9866161877668285,2.2038919616978068,3.068226199052672,3.308364641903129,2.6375874386123606,3.556946389272198
Rayhoon,Expensive,['Italian'],/Restaurant_Review-g186605-d793238-Reviews-Rayhoon-Dublin_County_Dublin.html,1580,7,4.0,3.4739240099106508,2.5404496161928614,1.8601465116314537,2.1848560150073366,1.7741293062287464,2.7235087656753385,2.1550636398108054,1.8145022562535913,3.586829071739336,2.3133107837833293
Yankee Donuts,Cheap,['American'],/Restaurant_Review-g186605-d12536954-Reviews-Yankee_Donuts-Dublin_County_Dublin.html,1581,2,5.0,0.981334466076455,0.42760043044830337,0.8585291592145171,1.2031145457088857,0.8721976477549145,0.5950116841528714,0.8401095545025173,1.0602000319206832,1.1303946165481544,2.292463506428602
jowels,,,/Restaurant_Review-g186605-d877446-Reviews-Jowels-Dublin_County_Dublin.html,1583,3,4.5,3.4641106652498865,3.295038611101632,1.8601465116314537,3.2243469824998137,2.405151089263552,3.349915781780666,2.958646691943648,2.680598458459943,2.825986541370386,2.1403419318582046
La Corte,,['Italian'],/Restaurant_Review-g186605-d7033013-Reviews-La_Corte-Dublin_County_Dublin.html,1586,6,4.0,1.9724822768136747,1.7355546882901727,1.5739701252266147,1.7709846112834797,1.3248153664762148,3.349915781780666,1.972431127962432,1.3452132502353977,4.376656079455675,2.3840174985956155
Lock 6 Cafe,,"['Irish', 'Cafe']",/Restaurant_Review-g186605-d15832102-Reviews-Lock_6_Cafe-Dublin_County_Dublin.html,1587,2,4.5,1.4229349758108598,0.8048949279026887,1.2877937388217757,1.693985280358111,1.3116002506011404,1.4954981168663688,1.2784275829386134,1.4533217123547721,2.0723901303382832,2.3043684925763053
The Harold House,,,/Restaurant_Review-g186605-d15700663-Reviews-The_Harold_House-Dublin_County_Dublin.html,1588,2,4.5,1.0304011893802778,0.6288241624239755,1.0016173524169367,1.3859879566566362,1.0373865961933453,0.3669130100526469,1.0592685687205654,1.110568747226301,1.0144567071586001,2.398029109025621
Fegans Foodservice,Average,"['Irish', 'Mediterranean']",/Restaurant_Review-g186605-d14922260-Reviews-Fegans_Foodservice-Dublin_County_Dublin.html,1590,2,4.5,2.669229747727958,2.339225884217189,1.5739701252266147,2.8778499933356545,2.319252836075568,2.5768582936774362,2.6664346729862505,2.3525875563477503,1.9636983402855759,3.556946389272198
Central Cafe,Average,,/Restaurant_Review-g186605-d7742852-Reviews-Central_Cafe-Dublin_County_Dublin.html,1591,10,3.5,2.7379231603533096,2.8422852141563695,1.5739701252266147,2.9355994915296812,2.1375449927932944,3.349915781780666,2.520328663507552,2.3513590510963938,1.7390686408433145,3.556946389272198
Gourmet Burger,Average,,/Restaurant_Review-g186605-d8859022-Reviews-Gourmet_Burger-Dublin_County_Dublin.html,1593,11,3.5,2.9636300875508943,3.2195797116107547,3.291028443655649,3.926965877193803,3.1385900203301844,2.2184872727024283,3.506544227488768,3.3095931471544855,3.4491528043392403,4.70809196841936
Mosa,,,/Restaurant_Review-g186605-d15470491-Reviews-Mosa-Dublin_County_Dublin.html,1594,3,4.0,2.924376708907836,1.9870843532597628,1.5739701252266147,2.021232436790928,1.6849272740719938,2.838911679475141,2.3011696492895037,1.807131224745452,2.014421175643506,2.1403419318582046
Woodfire And Wings,,"['Italian', 'Irish', 'Fast food', 'Calabrian']",/Restaurant_Review-g186605-d20121917-Reviews-Woodfire_And_Wings-Dublin_County_Dublin.html,1597,3,4.0,2.3846427525657856,1.4588720568236233,1.0731614490181465,1.693985280358111,1.255436008132074,0.6864581520042349,2.045484132701781,1.26658891414858,1.0941640198639186,4.227597551454314
Salad Box,,"['Cafe', 'Deli', 'Fusion', 'Healthy']",/Restaurant_Review-g186605-d15214687-Reviews-Salad_Box-Dublin_County_Dublin.html,1598,2,4.5,0.677120781592754,0.7545889949087707,0.42926457960725856,0.664119229231305,0.4261874869711514,0.5429361072578065,0.54789753554512,0.32309688110676676,1.6521152088011488,2.1099837981946843
Supermac's,,['Fast food'],/Restaurant_Review-g186605-d15780559-Reviews-Supermac_s-Dublin_County_Dublin.html,1599,3,4.0,0.8046942621826931,1.006118659878361,0.28617638640483906,1.0876155493208326,0.7367427100354013,3.349915781780666,1.314954085308288,0.6830489197542293,0.2970908928107329,1.7698098207673258
Jolin's Vietnamese Coffee House,Cheap,"['Cafe', 'Asian', 'Vietnamese']",/Restaurant_Review-g186605-d10535700-Reviews-Jolin_s_Vietnamese_Coffee_House-Dublin_County_Dublin.html,1601,17,3.5,1.1187212913271587,0.6539771289209346,1.0016173524169367,1.5014869530446893,1.1265886283500979,0.3759725905477741,1.1323215734599146,1.1842790623076926,1.0724256618533772,1.7698098207673258
Mullet's Bar,,,/Restaurant_Review-g186605-d12593503-Reviews-Mullet_s_Bar-Dublin_County_Dublin.html,1602,4,4.0,2.4140827865480796,1.8864724872719267,1.1447055456193562,1.7324849458207954,1.4470551883206535,1.063465327549418,1.972431127962432,1.401724491797798,2.9926472861178706,2.3133107837833293
Oliviers,,['Contemporary'],/Restaurant_Review-g186605-d1830415-Reviews-Oliviers-Dublin_County_Dublin.html,1604,3,5.0,1.727148660294561,1.106730525866197,1.1447055456193562,1.799859360380493,1.2818662398822227,0.695003274228354,1.3880070900476373,1.4312086178303547,3.079600718160036,4.47928335330697
McDonald's,,"['American', 'Fast food']",/Restaurant_Review-g186605-d14945262-Reviews-McDonald_s-Dublin_County_Dublin.html,1606,4,4.0,0.6869341262535186,0.17607076547871317,0.28617638640483906,0.8758673892760688,0.5682499826282018,0.4926346737912745,0.438318028436096,0.7493882033274818,0.8043192463900329,2.292463506428602
Dame Cafe,Cheap,,/Restaurant_Review-g186605-d7226051-Reviews-Dame_Cafe-Dublin_County_Dublin.html,1608,7,3.5,3.905711174984291,3.295038611101632,2.8617638640483904,3.7922170480744075,3.88854784624066,0.8678538294768565,3.396964720379744,3.810823289707949,2.6883102739702904,3.556946389272198
Munchies,Average,['Deli'],/Restaurant_Review-g186605-d7678018-Reviews-Munchies-Dublin_County_Dublin.html,1609,10,3.5,2.3846427525657856,1.9116254537688857,2.360955187839922,2.8778499933356545,2.173886561449749,0.6203547744038271,2.9951731943133226,2.3108183778016285,4.086811305981789,5.410361813160229
Seven Wonders Chq,,"['Italian', 'Irish', 'International', 'British']",/Restaurant_Review-g186605-d15309494-Reviews-Seven_Wonders_Chq-Dublin_County_Dublin.html,1614,4,4.0,2.443522820530373,2.263766984726312,1.8601465116314537,2.030857353156599,1.6353705895404647,3.349915781780666,2.9221201895739735,1.6302264685501122,5.101268013140389,4.775867576613491
Runner Bean,Average,['Cafe'],/Restaurant_Review-g186605-d5812351-Reviews-Runner_Bean-Dublin_County_Dublin.html,1617,9,4.0,2.8949366749255425,3.0435089461320417,4.221101699471376,3.2435968152311556,2.4613153317326186,1.691876657464983,4.017915260664213,2.5786325225973514,3.825951009855292,5.192846058932988
Mama Roma,,['Italian'],/Restaurant_Review-g186605-d4701422-Reviews-Mama_Roma-Dublin_County_Dublin.html,1618,8,4.0,3.8958978303235265,3.295038611101632,2.8617638640483904,3.81146688080575,3.8356873827403626,0.8480799447545991,3.396964720379744,3.7567690586482616,2.7028025126439847,3.556946389272198
Jin Restaurant,,['Chinese'],/Restaurant_Review-g186605-d19082561-Reviews-Jin_Restaurant-Dublin_County_Dublin.html,1620,9,3.5,3.4739240099106508,3.445956410083386,1.788602415030244,3.7248426335147102,2.8214272393283975,2.518733670511779,3.068226199052672,3.149887464478137,2.5868646032544302,3.556946389272198
Itsa,Average,,/Restaurant_Review-g186605-d8645338-Reviews-Itsa-Dublin_County_Dublin.html,1623,8,3.5,3.38560390796377,3.5968742090651404,1.9316906082326635,3.7633422989773946,2.798300786547017,2.0059375938806387,3.177805706161696,3.09214771766438,2.7317869899913734,4.309885538520337
Ezio's Take Out,,['Italian'],/Restaurant_Review-g186605-d5863834-Reviews-Ezio_s_Take_Out-Dublin_County_Dublin.html,1625,3,4.5,2.8458699516217196,2.3643788507141483,1.5739701252266147,1.9442331058655593,1.658497042321845,2.679932625424533,2.19159014218048,1.6388260053096078,3.6447980264341133,2.3133107837833293
Urban Oyster,,,/Restaurant_Review-g186605-d8051641-Reviews-Urban_Oyster-Dublin_County_Dublin.html,1626,2,5.0,2.875309985604013,2.9680500466411646,3.1479402504532294,3.5515941389326304,2.738832765109182,1.9033612396481057,3.5430707298584427,3.0258084340911275,3.5071217590340176,4.70809196841936
Istanbel Kebab,Cheap,"['Indian', 'Fast food', 'Vegetarian Friendly']",/Restaurant_Review-g186605-d7792138-Reviews-Istanbel_Kebab-Dublin_County_Dublin.html,1630,33,3.0,3.5916841458398254,3.496262343077304,2.146322898036293,3.744092466246052,2.9866161877668285,2.2038919616978068,3.068226199052672,3.308364641903129,2.6375874386123606,3.556946389272198
Manor Take Away Foods,Cheap,['Pizza'],/Restaurant_Review-g186605-d5812428-Reviews-Manor_Take_Away_Foods-Dublin_County_Dublin.html,1632,9,3.5,1.0598412233625714,0.9306597603874839,0.28617638640483906,1.1742397966118725,0.8887165425987575,0.5527913831321232,1.0227420663508906,0.8771527494685607,0.3115831314844272,1.6895028538020893
Giannis Take Away,,,/Restaurant_Review-g186605-d5812376-Reviews-Giannis_Take_Away-Dublin_County_Dublin.html,1634,2,5.0,0.7360008495573412,0.9558127268844429,0.14308819320241953,0.9239919711044242,0.5814650985032763,1.7179055291182903,1.205374578199264,0.5086011740616024,0.2825986541370386,1.6895028538020893
Reilly's Bar,,['Pub'],/Restaurant_Review-g186605-d13840434-Reviews-Reilly_s_Bar-Dublin_County_Dublin.html,1636,6,3.5,2.4140827865480796,1.9116254537688857,2.360955187839922,2.9837240733580366,2.2036205721686666,0.653005025688239,2.9221201895739735,2.3833001876316637,4.050580709297553,5.410361813160229
O'Reilly Bros,,,/Restaurant_Review-g186605-d12593500-Reviews-O_Reilly_Bros-Dublin_County_Dublin.html,1641,3,4.0,2.777176538996368,2.263766984726312,1.9316906082326635,2.8778499933356545,2.2465696987626584,2.0302519889579798,3.031699696682997,2.3046758515448458,2.0434056529908946,3.556946389272198
Cafe Royale Brasserie,,['French'],/Restaurant_Review-g186605-d945300-Reviews-Cafe_Royale_Brasserie-Dublin_County_Dublin.html,1642,2,4.5,3.27765711669536,2.8171322476594107,2.074778801435083,2.7527260805819305,2.180494119387286,3.349915781780666,2.7394876777256,2.4115558084128637,2.478172813201723,2.1403419318582046
Lloyd's Brasserie,,['French'],/Restaurant_Review-g186605-d696285-Reviews-Lloyd_s_Brasserie-Dublin_County_Dublin.html,1645,3,4.5,2.443522820530373,1.9116254537688857,2.2178669946375025,3.0029739060893785,2.1837978983560546,0.628502022848155,3.031699696682997,2.3267889460692635,4.101303544655483,5.410361813160229
Full Circle Roasters,Cheap,"['American', 'European', 'Australian']",/Restaurant_Review-g186605-d10800075-Reviews-Full_Circle_Roasters-Dublin_County_Dublin.html,1647,2,4.5,3.454297320589122,2.515296649695902,1.788602415030244,2.175231098641665,1.8236859907602756,3.349915781780666,2.2281166445501546,1.8317013297725826,3.6158135490867247,2.3133107837833293
Mosa Bubble Tea and Coffee,Cheap,['Vietnamese'],/Restaurant_Review-g186605-d13075689-Reviews-Mosa_Bubble_Tea_and_Coffee-Dublin_County_Dublin.html,1648,8,3.5,4.003844621591937,3.546568276071222,2.432499284441132,3.8499665462684343,3.6242455287391713,1.2737322364185042,3.470017725119093,3.6474320912775307,2.6665719159597487,3.556946389272198
King's Potato,,,/Restaurant_Review-g186605-d7699451-Reviews-King_s_Potato-Dublin_County_Dublin.html,1651,2,5.0,3.621124179822119,3.0435089461320417,2.146322898036293,3.753717382611723,3.0692106619860438,1.7913988137864525,3.250858710901045,3.185514116767476,2.412957739170099,3.556946389272198
Harolds Cafe,,['Cafe'],/Restaurant_Review-g186605-d5452685-Reviews-Harolds_Cafe-Dublin_County_Dublin.html,1652,2,5.0,1.1285346359879234,0.7294360284118117,1.0016173524169367,1.5399866185073736,1.1232848493813292,0.3802401568423003,1.1688480758295894,1.203935146329397,1.0941640198639186,1.7698098207673258
Zampas,Average,"['Irish', 'South American']",/Restaurant_Review-g186605-d19989019-Reviews-Zampas-Dublin_County_Dublin.html,1655,1,5.0,3.5328040778752383,3.0435089461320417,2.074778801435083,3.7248426335147102,3.0890333357986552,0.8072086221158232,3.3604382180100694,3.156029990734919,2.3912193811595572,3.556946389272198
Apache Pizza,,['Pizza'],/Restaurant_Review-g186605-d15708574-Reviews-Apache_Pizza-Dublin_County_Dublin.html,1656,1,5.0,0.10794679126841006,0.0,0.0,0.1924983273134217,0.06937935834414093,0.19307871941098945,0.03652650236967467,0.06388227307053944,0.0,1.7431986752606956
Wing it,Cheap,"['American', 'Bar', 'Pub']",/Restaurant_Review-g186605-d17370408-Reviews-Wing_it-Dublin_County_Dublin.html,1657,30,3.0,3.3659772186422408,2.942897080144206,3.1479402504532294,3.8788412953654476,3.53173971761365,0.7736526054920707,3.4334912227494185,3.5700362604420692,2.9491705700967876,3.7376370649439807
WIN Bubble Tea,,"['Chinese', 'Japanese', 'Asian', 'Vietnamese']",/Restaurant_Review-g186605-d19217418-Reviews-WIN_Bubble_Tea-Dublin_County_Dublin.html,1658,1,5.0,3.27765711669536,2.8171322476594107,2.074778801435083,2.7527260805819305,2.180494119387286,3.349915781780666,2.7394876777256,2.4115558084128637,2.478172813201723,2.1403419318582046
